Project,Attribute,Attribute ID,Range,Validation Rules
BTC,Sequencing Platform,bts:SequencingPlatform,enum: 454GSFLXTitanium | ABSOLiD3 | ABSOLiD4ABSOLiD2 | CompleteGenomics | GridION | IlluminaGenomeAnalyzerII | IlluminaGenomeAnalyzerIIx | IlluminaHiSeq2000 | IlluminaHiSeq2500 | IlluminaHiSeq4000 | IlluminaHiSeqXFive | IlluminaHiSeqXTen | IlluminaMiSeq | IlluminaNextSeq | IlluminaNextSeq2500 | IlluminaNextSeq500 | IlluminaNextSeq550 | IlluminaNovaSeq6000 | IonTorrentPGM | IonTorrentProton | IonTorrentS5 | NotReported | NovaSeq6000 | NovaSeqS4 | Other | OxfordNanoporeminION | PacBioRS | PacBioSequel2 | PromethION | Revio | UltimaGenomicsUG100 | Unknown,
BTC,Size Selection Range,bts:SizeSelectionRange,text,
BTC,Spike In,bts:SpikeIn,text,
BTC,Target Depth,bts:TargetDepth,text,
BTC,Test Attribute,bts:TestAttribute,enum: 1 | 2 | 3,
BTC,To Trim Adapter Sequence,bts:ToTrimAdapterSequence,enum: No | Yes-TrimAdapterSequence,
BTC,Total Reads,bts:TotalReads,text,
BTC,Transcript Integrity Number,bts:TranscriptIntegrityNumber,text,
EL,accessReqs,bts:AccessReqs,text,
EL,ackContext,bts:AckContext,text,
EL,acknowledgment,bts:Acknowledgment,text,
EL,acquisitionBatchID,bts:AcquisitionBatchID,text,
EL,acquisitionBatchSize,bts:AcquisitionBatchSize,text,
EL,acquisitionBatchSizeUnit,bts:AcquisitionBatchSizeUnit,text,
EL,acquisitionMode,bts:AcquisitionMode,text,
EL,acquisitionSoftware,bts:AcquisitionSoftware,text,
EL,acquistionSoftwareVersion,bts:AcquistionSoftwareVersion,text,
EL,adapters,bts:Adapters,text,
EL,adjustedCovariates,bts:AdjustedCovariates,text,
EL,age,bts:Age,text,
EL,algorithm,bts:Algorithm,text,
EL,analysisType,bts:AnalysisType,enum: ANOVA | Batcheffectcorrection | Clustering | Datanormalization | De-novoassembly | Doseresponsestudy | Enrichmentanalysis | Genome-wideassociation | Mendelianrandomizationanalysis | Networkanalysis | Notassigned | Polygenicriskscores,
EL,arrayInformation,bts:ArrayInformation,text,
EL,arrayManufacturer,bts:ArrayManufacturer,text,
EL,assay,bts:Assay,enum: 10xmultiome | 16SrRNAseq | ATACSeq | Activeavoidancelearningbehavior | Anxiety-relatedbehavior | AtomicForceMicroscopy | Autoradiography | BakerLipidomics | BiocratesBileAcids | BiocratesQ500 | Biocratesp180 | BisulfiteSeq | BloodChemistryMeasurement | BrightfieldMicroscopy | CITESeq | CUT&Tag | CellViabilityAssay | ChIPSeq | Contextualconditioningbehavior | DIA | DNAopticalmapping | ELISA | Electrochemiluminescence | ElevatedTmazeapparatusmethod | Elevatedplusmazetest | ErrBisulfiteSeq | ExomeSeq | FIA-MSMS | FitBark | Frailtyassessment | Genotyping | HI-C | HPLC | HPLC-MSMS | HiChIPseq | Highcontentscreen | ISOSeq | Immunocytochemistry | Immunofluorescence | Immunohistochemistry | Invivobioluminescence | JumpingLibrary | Kinestheticbehavior | LC-MS | LC-MSMS | LC-SRM | LFP | LTP | Labelfreemassspectrometry | LaserSpeckleImaging | ... (+72 more),
EL,assemblyName,bts:AssemblyName,text,
EL,assemblyQual,bts:AssemblyQual,text,
EL,assemblySoftware,bts:AssemblySoftware,text,
EL,associatedResource,bts:AssociatedResource,text,
EL,backgroundTrait,bts:BackgroundTrait,text,
EL,batchID,bts:BatchID,text,
EL,batchLabel,bts:BatchLabel,text,
EL,batchSize,bts:BatchSize,text,
EL,batchSizeUnit,bts:BatchSizeUnit,text,
EL,cohort,bts:Cohort,enum: ABC-DS | ACT | ADNI | BEB-Miller | BLSA | Banner | BiggsInstituteBrainBank | CHDWB | CHS | CLINCOR | ColumbiaADRC | DiCAD | EFIGA | EHBS | EmoryADRC | FBS | Framingham | HABC | HBCC | HBTRC | HPGP | HUP | LBP | MARS | MAYO | MC | MCJ | MCR | MSBB | MayoClinic | MrOS | NYBB | PittADRC | RADC | ROSMAP | SMRI | SOF | UFL | UKBiobank | UPBB | UPenn | UWADRC | WHICAP,
EL,Component,bts:Component,text,
EL,consortium,bts:Consortium,enum: ELITE | ELITECDCP | Notassigned,
EL,controlType,bts:ControlType,enum: AIBLpool | Bakerpool | Blankinjection | GIS | GoldenWest | NISTSRM1950 | Qcmix | Replicate | Studypool | WaterplusBakerISTD,
EL,conversionRatio,bts:ConversionRatio,text,
EL,conversionRatioUnits,bts:ConversionRatioUnits,text,
EL,databaseLibrary,bts:DatabaseLibrary,text,
EL,databaseName,bts:DatabaseName,text,
EL,databaseSource,bts:DatabaseSource,text,
EL,databaseVersion,bts:DatabaseVersion,text,
EL,databaseWeblink,bts:DatabaseWeblink,text,
EL,dataFile,bts:DataFile,text,
EL,dataFormat,bts:DataFormat,text,
EL,dataSubtype,bts:DataSubtype,enum: Metadata | Normalized | Notassigned | Processed | Raw | Results,
EL,dataTypeAll,bts:DataTypeAll,text,
EL,diagnosis,bts:Diagnosis,enum: AD-DS | AffectiveDisorder | AlzheimerDisease | Alzheimerdiseasewithpsychosis | Amyotrophiclateralsclerosis | Anxiety | AutismSpectrumDisorder | BipolarDisorder | BladderCancer | BrainCancer | BreastCancer | CS-DS | CervicalCancer | ColonCancer | Control | Corticobasaldegenerationdisorder | Dementia | Dystonia | Essentialtremor | FibrocysticBreastDisease | Frontotemporaldementia | Gliosis | Hypoxia | JuvenileMyelomonocyticLeukemia | Leukemia | Lewybodydisease | Longevity | LungCancer | MCI-DS | MajorDepressiveDisorder | Mildcognitiveimpairment | Multiplesystematrophy | Neurofibromatosis1 | Neurofibromatosis2 | Nocognitiveimpairment | NotApplicable | Obesity | Obsessivecompulsivedisorder | OvaryCancer | PancreaticCancer | Parkinson'sdisease | Pathologicalaging | Progressivesupranuclearpalsy | ProstateCancer | Schizophrenia | SkinCancer | SubstanceRelatedDisorder | TouretteSyndrome | Traumaticbraininjury | Type2diabetesmellitus | ... (+2 more),
EL,diagnosisStatus,bts:DiagnosisStatus,enum: FALSE | TRUE,
EL,digestionMethod,bts:DigestionMethod,text,
EL,digestionReagent,bts:DigestionReagent,enum: 2-iodobenzoate | Arg-C | Asp-N | Asp-NAmbic | CNBr | Chymotrypsin | FormicAcid | Glutamylendopeptidase | Leukocyteelastase | Lys-C | Lys-C/P | NoEnzyme | Nocleavage | Notavailable | Notcollected | Notspecified | PepsinA | Prolineendopeptidase | TrypChymo | Trypsin | Trypsin/P | Unknown | Unspecificcleavage | V8-DE | V8-E,
EL,directionalBSseqLibrary,bts:DirectionalBSseqLibrary,enum: FALSE | Notapplicable | Notcollected | Notspecified | TRUE | Unknown,
EL,dnaBatchID,bts:DnaBatchID,text,
EL,dnaBatchSize,bts:DnaBatchSize,text,
EL,dnaBatchSizeUnit,bts:DnaBatchSizeUnit,enum: AFU | AI | AU/ml | Bpg/dl | DKunits/ml | G/l | Gm | HAU | IU | IU/ml | Iu/l | KallikreinInactivatorUnitperMilliliter | Kg | L | M | MM | MOI | Mg | Mg/dl | Mg/l | Mg/ml | Miu/ml | Ml | NM | NPX | Ng | Ng/dl | Ng/ml | Ng/nl | Ng/ul | Nl | Notapplicable | Notcollected | Notspecified | Opticaldensity | Other | PFU | PFUe | PM | Pg | Pg/mgcreatinine | Pg/ml | Pg/nl | Pg/ul | Pl | Pound | TCID50 | UM | Ug | Ug/dl | ... (+8 more),
EL,DNAextraction,bts:DNAextraction,text,
EL,enrichment,bts:Enrichment,text,
EL,enrichmentMethod,bts:EnrichmentMethod,text,
EL,enrichmentStrategy,bts:EnrichmentStrategy,enum: AcetylomeProteome | Glycoproteome | Lipidome | Metabolome | Notapplicable | Notavailable | Notcollected | Notspecified | Phosphoproteome | Ubiquitylome | Unknown,
EL,entity,bts:Entity,text,
EL,entityID,bts:EntityID,text,
EL,environment,bts:Environment,text,
EL,ethnicGroupCode,bts:EthnicGroupCode,text,
EL,ethnicity,bts:Ethnicity,enum: HispanicorLatino | NotApplicable | NotHispanicorLatino | Prefernottoanswer,
EL,experimentalBatchSize,bts:ExperimentalBatchSize,text,
EL,experimentalBatchSizeUnit,bts:ExperimentalBatchSizeUnit,text,
EL,experimentalDesign,bts:ExperimentalDesign,text,
EL,experimentalFactor,bts:ExperimentalFactor,text,
EL,experimentType,bts:ExperimentType,text,
EL,extractionMethod,bts:ExtractionMethod,text,
EL,familyStudyParticipant,bts:FamilyStudyParticipant,enum: No | NotAssigned | Yes,
EL,fileFormat,bts:FileFormat,enum: BAM | BCF | BED | BEDGRAPH | BEDPLINK | BROADPEAK | BigBed | BigWig | CRAM | CSV | CZI | FASTA | FASTQ | GFF | GFF3 | GTF | H5 | H5AD | HDF5 | JSON | LOOM | LSM | MAP | MMCIF | MTX | NARROWPEAK | ND2 | Notassigned | OME-TIFF | PARQUET | PDB | PED | RDS | SAM | TAGALIGN | TFAM | TPED | TSV | TXT | VCF | WIG | XLSX | XML | YAML,
EL,Filename,bts:Filename,text,
EL,format,bts:Format,text,
EL,fractionIdentifier,bts:FractionIdentifier,text,
EL,gasFlowTemperature,bts:GasFlowTemperature,text,
EL,gasFlowTemperatureUnit,bts:GasFlowTemperatureUnit,enum: C | F | K,
EL,gDNAconc,bts:GDNAconc,text,
EL,genotypeTechnology,bts:GenotypeTechnology,text,
EL,grant,bts:Grant,text,
EL,grantNumber,bts:GrantNumber,enum: Notassigned | R01AG061844 | U19AG023122 | U19AG063893 | U24AG051129 | UH2AG064704 | UH2AG064706 | UH3AG064704 | UH3AG064706,
EL,hasAlgorithm,bts:HasAlgorithm,text,
EL,hasAssayControl,bts:HasAssayControl,text,
EL,hasEnvironment,bts:HasEnvironment,text,
EL,hasIonizationSource,bts:HasIonizationSource,enum: No | Yes,
EL,hasLibrary,bts:HasLibrary,text,
EL,hasNotebook,bts:HasNotebook,text,
EL,hasOpertaingSystem,bts:HasOpertaingSystem,text,
EL,hasParameters,bts:HasParameters,text,
EL,hasProgrammingLanguage,bts:HasProgrammingLanguage,text,
EL,hasProtocol,bts:HasProtocol,text,
EL,hasScript,bts:HasScript,text,
EL,hasSettings,bts:HasSettings,text,
EL,hasSoftware,bts:HasSoftware,text,
EL,imputation,bts:Imputation,text,
EL,imputationPanel,bts:ImputationPanel,text,
EL,imputationSoftware,bts:ImputationSoftware,text,
EL,individualID,bts:IndividualID,text,
EL,instrumentModel,bts:InstrumentModel,text,
EL,ionProperty,bts:IonProperty,enum: Negative | Positive,
EL,isFeatured,bts:IsFeatured,text,
EL,isModelSystem,bts:IsModelSystem,enum: False | Notassigned | True,
EL,isMultiSpecimen,bts:IsMultiSpecimen,enum: Fasle | Notassigned | True,
EL,isobaricLabelingReagent,bts:IsobaricLabelingReagent,text,
EL,isReleased,bts:IsReleased,text,
EL,isStranded,bts:IsStranded,enum: FALSE | TRUE,
EL,labelFreeQuantitation,bts:LabelFreeQuantitation,enum: Label-freegenelevelquantitation | Label-freepeptidelevelquantitation | Label-freeproteingrouplevelquantitation | Label-freeproteinlevelquantitation | Label-freerawfeaturequantitation | Notapplicable | Notavailable | Notcollected | Notspecified | Unknown,
EL,labelQuantitation,bts:LabelQuantitation,enum: AminoxyTMT | DiART | DiLeu | Glyco-TMT | HydrazideTMT | IPTL | ITRAQ | ITRAQH | IodoTMT | LabelFree | Notavailable | Notcollected | Notspecified | TMT | Unknown,
EL,lambdaDNAconc,bts:LambdaDNAconc,text,
EL,lensVoltages,bts:LensVoltages,text,
EL,lensVoltagesUnit,bts:LensVoltagesUnit,text,
EL,libLayout,bts:LibLayout,text,
EL,library,bts:Library,text,
EL,libraryBatchID,bts:LibraryBatchID,text,
EL,libraryPrep,bts:LibraryPrep,enum: Amplicon | CellHashing | ChromiumSingleCell3' | DNALibraryConstruction | EndItDNAEndRepairKit | KapaHyperPrep | LncRNAenrichment | MULTIseq | MethylSeq | MiRNAenrichment | Multiome | Notapplicable | Notcollected | Notspecified | PCRfree | PolyAselection | Proximityligation | RRNAdepletion | SPLITseq | STARRSeq | SnIsoSeq | SureCell | TotalRNA | Unknown,
EL,libraryPreparationMethod,bts:LibraryPreparationMethod,enum: 10x | Accel-NGS2SPlus | Accel-NGSMethyl-Seq | CEL-seq | Drop-Seq | IlluminaDNAPCR-FreePrepKit | NEBNext | NexteraXT | Notapplicable | Notcollected | Notspecified | Omni-ATAC | QiagenPreAnalytiXPAXgeneBloodmiRNAKit | QiagenRneasyExtractionKit | SMRTbell | Sac-seq | Smart-seq1 | Smart-seq2 | Smart-seq4 | TruSeq | UltralowMethyl-Seq | Unknown,
EL,libraryVersion,bts:LibraryVersion,text,
EL,libReadsSeqd,bts:LibReadsSeqd,text,
EL,libSize,bts:LibSize,text,
EL,libVector,bts:LibVector,text,
EL,meanCoverage,bts:MeanCoverage,text,
EL,measurementTechnique,bts:MeasurementTechnique,text,
EL,metadataType,bts:MetadataType,enum: Assay | Biospecimen | Individual | NotAssigned | Supplementaryfiles,
EL,methods,bts:Methods,text,
EL,mid,bts:Mid,text,
EL,ModelSystemType,bts:ModelSystemType,enum: Animal | Cerebralorganoid | IPSC | Immortalizedcellline | Notassigned | Organoid | Primarycellculture,
EL,modificationParameters,bts:ModificationParameters,text,
EL,msAnalyteType,bts:MsAnalyteType,text,
EL,msAssayTechnique,bts:MsAssayTechnique,text,
EL,msTarget,bts:MsTarget,enum: Notapplicable | Notavailable | Notcollected | Notspecified | Targeted | Unknown | Untargeted,
EL,newsRelease,bts:NewsRelease,text,
EL,notebook,bts:Notebook,text,
EL,nucleAcidExt,bts:NucleAcidExt,text,
EL,numberContig,bts:NumberContig,text,
EL,numberIndividuals,bts:NumberIndividuals,text,
EL,operatingSystem,bts:OperatingSystem,text,
EL,parameters,bts:Parameters,text,
EL,pcrCycles,bts:PcrCycles,text,
EL,platformLocation,bts:PlatformLocation,text,
EL,processingBatchID,bts:ProcessingBatchID,text,
EL,processingBatchSize,bts:ProcessingBatchSize,text,
EL,processingBatchSizeUnit,bts:ProcessingBatchSizeUnit,text,
EL,program,bts:Program,enum: AD | ELITE,
EL,programmingLanguage,bts:ProgrammingLanguage,text,
EL,projectFullName,bts:ProjectFullName,text,
EL,projectShortName,bts:ProjectShortName,enum: ILO | LC | LG | LLFS | Notassigned,
EL,protocol,bts:Protocol,text,
EL,quantationStrategy,bts:QuantationStrategy,text,
EL,race,bts:Race,enum: AmericanIndianorAlaskaNative | Asian | BlackorAfricanAmerican | Multiracial | NativeHawaiianorPacificIslander | Prefernottoanswer | White,
EL,readLength,bts:ReadLength,text,
EL,readLengthUnits,bts:ReadLengthUnits,text,
EL,readmeFile,bts:ReadmeFile,text,
EL,readStrandOrigin,bts:ReadStrandOrigin,enum: Forward | Notapplicable | Notcollected | Notspecified | Reverse | Stranded | Unknown | Unstranded,
EL,reagentCatalogNumber,bts:ReagentCatalogNumber,text,
EL,reagentContact,bts:ReagentContact,text,
EL,reagentIDs,bts:ReagentIDs,text,
EL,reagentLotNumber,bts:ReagentLotNumber,text,
EL,reagentManufacturer,bts:ReagentManufacturer,text,
EL,reagentName,bts:ReagentName,text,
EL,reagentWeblink,bts:ReagentWeblink,text,
EL,referenceTranscriptID,bts:ReferenceTranscriptID,text,
EL,relatedStudies,bts:RelatedStudies,text,
EL,reportedTrait,bts:ReportedTrait,text,
EL,repositoryName,bts:RepositoryName,enum: ArrayExpress | BroadSingleCellPortal | DbGAP | ENA | Ensembl | FlowRepository | GENCODEv38GRCh38 | GEO | GISAID | GenBank | IEDB | ImmPort | MGnify | MassIVE | MetaboLights | MetabolomicsWorkbench | NCBIGene | Notapplicable | Notcollected | Notspecified | Other | PRIDE | SRA | Synapse | UniProt | Unknown,
EL,resourceType,bts:ResourceType,enum: Analysis | ComputationalNotebook | ExperimentalData | Metadata | Notassigned | Tool,
EL,resultType,bts:ResultType,text,
EL,resultUnit,bts:ResultUnit,enum: FPKM | Notapplicable | Notcollected | Notspecified | RPKM | Rawcount | TPM | Unknown,
EL,rnaBatchID,bts:RnaBatchID,text,
EL,rnaBatchSize,bts:RnaBatchSize,text,
EL,rnaBatchSizeUnit,bts:RnaBatchSizeUnit,enum: AFU | AI | AU/ml | Bpg/dl | DKunits/ml | G/l | Gm | HAU | IU | IU/ml | Iu/l | KallikreinInactivatorUnitperMilliliter | Kg | L | M | MM | MOI | Mg | Mg/dl | Mg/l | Mg/ml | Miu/ml | Ml | NM | NPX | Ng | Ng/dl | Ng/ml | Ng/nl | Ng/ul | Nl | Notspecified | Opticaldensity | Other | PFU | PFUe | PM | Pg | Pg/mgcreatinine | Pg/ml | Pg/nl | Pg/ul | Pl | Pound | TCID50 | UM | Ug | Ug/dl | Ug/l | Ug/ml | ... (+5 more),
EL,runType,bts:RunType,enum: Notapplicable | Notcollected | Notspecified | PairedEnd | SingleEnd | SingleEndpairedEnd | Unknown,
EL,sampleBatchID,bts:SampleBatchID,text,
EL,sampleBatchSize,bts:SampleBatchSize,text,
EL,sampleBatchSizeUnit,bts:SampleBatchSizeUnit,text,
EL,sampleIntroduction,bts:SampleIntroduction,text,
EL,samplePrepProtocol,bts:SamplePrepProtocol,text,
EL,sampleType,bts:SampleType,text,
EL,script,bts:Script,text,
EL,seqMethod,bts:SeqMethod,text,
EL,seqPlatform,bts:SeqPlatform,text,
EL,sequencingBatchID,bts:SequencingBatchID,text,
EL,sequencingBatchSize,bts:SequencingBatchSize,text,
EL,sequencingBatchSizeUnit,bts:SequencingBatchSizeUnit,text,
EL,settings,bts:Settings,text,
EL,sex,bts:Sex,enum: Female | Male | Notapplicable | Notcollected | Notspecified | Other | Unknown,
EL,software,bts:Software,text,
EL,sop,bts:Sop,text,
EL,sourceMatID,bts:SourceMatID,text,
EL,species,bts:Species,enum: Human | NonHuman | Notassigned,
EL,speciesGroup,bts:SpeciesGroup,enum: Bird | Human | Mammal | Notapplicable | Notcollected | Notspecified | Other | Primate | Rodent | Unknown,
EL,specimenID,bts:SpecimenID,text,
EL,specimenType,bts:SpecimenType,enum: Blood | CerebrospinalFluid(CSF) | Notapplicable | Notcollected | Notspecified | Organoid | Plasma | Saliva | Serum | Sputum | Stool | Swabs | Tissue | Unknown | Urine,
EL,spectrometerFrequency,bts:SpectrometerFrequency,text,
EL,stage,bts:Stage,enum: Discovery | Notapplicable | Notcollected | Notspecified | Other | Replication | Unknown,
EL,statisticalModel,bts:StatisticalModel,text,
EL,studyAbstract,bts:StudyAbstract,text,
EL,studyDescription,bts:StudyDescription,text,
EL,studyFocus,bts:StudyFocus,text,
EL,studyKey,bts:StudyKey,text,
EL,studyMetadata,bts:StudyMetadata,text,
EL,studyName,bts:StudyName,text,
EL,studyType,bts:StudyType,text,
EL,studyWiki,bts:StudyWiki,text,
EL,summaryFile,bts:SummaryFile,text,
EL,summaryStatisticsAssembly,bts:SummaryStatisticsAssembly,text,
EL,targetGene,bts:TargetGene,text,
EL,technologyPlatformVersion,bts:TechnologyPlatformVersion,text,
EL,totalReads,bts:TotalReads,text,
EL,transcriptType,bts:TranscriptType,enum: LincRNA | MRNA | Notapplicable | Notcollected | Notspecified | Other | SnRNA | TotalRNAminusrRNA | Unknown,
EL,treatmentAmountUnit,bts:TreatmentAmountUnit,enum: AFU | AI | AU/ml | DKunits/ml | G/dl | G/l | Gm | HAU | IU | IU/ml | Iu/l | KallikreinInactivatorUnitperMilliliter | Kg | L | M | MM | MOI | Mg | Mg/dl | Mg/l | Mg/ml | Miu/ml | Ml | NM | NPX | Ng | Ng/dl | Ng/ml | Ng/nl | Ng/ul | Nl | Notspecified | Opticaldensity | Other | PFU | PFUe | PM | Pg | Pg/mgcreatinine | Pg/ml | Pg/nl | Pg/ul | Pl | Pound | TCID50 | UM | Ug | Ug/dl | Ug/l | Ug/ml | ... (+5 more),
EL,treatmentAmountValue,bts:TreatmentAmountValue,text,
EL,treatmentDurationUnit,bts:TreatmentDurationUnit,enum: D.p.c. | Days | Hours | Minutes | Months | Notapplicable | Notcollected | Notspecified | Seconds | Unknown | Weeks | Years,
EL,treatmentDurationValue,bts:TreatmentDurationValue,text,
EL,treatmentIDs,bts:TreatmentIDs,text,
EL,treatmentName,bts:TreatmentName,text,
EL,treatmentTemperatureUnit,bts:TreatmentTemperatureUnit,enum: C | F | K | Notspecified,
EL,treatmentTemperatureValue,bts:TreatmentTemperatureValue,text,
EL,useReadMeFile,bts:UseReadMeFile,text,
EL,useReagent,bts:UseReagent,enum: FALSE | TRUE,
EL,useSummaryFile,bts:UseSummaryFile,text,
EL,useTreatment,bts:UseTreatment,text,
EL,vacuumPressure,bts:VacuumPressure,text,
EL,vacuumPressureUnit,bts:VacuumPressureUnit,enum: AFU | AI | AU/ml | Bpg/dl | DKunits/ml | G/l | Gm | HAU | IU | IU/ml | Iu/l | KallikreinInactivatorUnitperMilliliter | Kg | L | M | MM | MOI | Mg | Mg/dl | Mg/l | Mg/ml | Miu/ml | Ml | NM | NPX | Ng | Ng/dl | Ng/ml | Ng/nl | Ng/ul | Nl | Notspecified | Opticaldensity | PFU | PFUe | PM | Pg | Pg/mgcreatinine | Pg/ml | Pg/nl | Pg/ul | Pl | Pound | TCID50 | UM | Ug | Ug/dl | Ug/l | Ug/ml | Ug/ul | ... (+4 more),
EL,valueReported,bts:ValueReported,text,
EL,variantCount,bts:VariantCount,text,
EL,workflowFormat,bts:WorkflowFormat,text,
GF,AdapterName,bts:AdapterName,text,
GF,AdapterSequence,bts:AdapterSequence,text,
GF,AdjacentSampleIDs,bts:AdjacentSampleIDs,text,
GF,AltSampleID,bts:AltSampleID,text,
GF,AntibodyName,bts:AntibodyName,text,
GF,AppliedHardTrimming,bts:AppliedHardTrimming,text,
GF,BatchID,bts:BatchID,text,
GF,BisulfiteConversionKit,bts:BisulfiteConversionKit,enum: AgilentSureSelectXTMethyl-Seq | NEBNextEnzymaticMethyl-seqKit | ZimoEZ-96DNAMethylationDeepKit | ZimoEZ-96DNAMethylationShallowKit | ZimoEZDNAMethylationKit,
GF,BulkMethylationAssayType,bts:BulkMethylationAssayType,enum: BeadchipArray | TargetedGenome | Wholegenome,
GF,CatalogNumber,bts:CatalogNumber,text,
GF,CellBarcodeLength,bts:CellBarcodeLength,text,
GF,CellBarcodeOffset,bts:CellBarcodeOffset,text,
GF,CellBarcodeTag,bts:CellBarcodeTag,text,
GF,CellMedianNumberGenes,bts:CellMedianNumberGenes,text,
GF,CellMedianNumberReads,bts:CellMedianNumberReads,text,
GF,CellTotal,bts:CellTotal,text,
GF,ChannelID,bts:ChannelID,text,
GF,ChannelMetadataFilename,bts:ChannelMetadataFilename,text,
GF,ChannelName,bts:ChannelName,text,
GF,ChannelPassedQC,bts:ChannelPassedQC,text,
GF,Clone,bts:Clone,text,
GF,Comment,bts:Comment,text,
GF,Component,bts:Component,text,
GF,Concentration,bts:Concentration,text,
GF,CryopreservedCellsinSample,bts:CryopreservedCellsinSample,enum: No | NotDocumented | Yes,
GF,CycleNumber,bts:CycleNumber,text,
GF,DataCategory,bts:DataCategory,text,
GF,DetailedSampleID,bts:DetailedSampleID,text,
GF,Dilution,bts:Dilution,text,
GF,DimensionOrder,bts:DimensionOrder,enum: XYCTZ | XYCZT | XYTZC | XYZCT | XYZTC | ZYX,
GF,DissociationMethod,bts:DissociationMethod,enum: Dounce | EnzymaticDigestion | GentleMACS | NotApplicable,
GF,DMCallingTool,bts:DMCallingTool,text,
GF,EmissionBandwidth,bts:EmissionBandwidth,text,
GF,EmissionWavelength,bts:EmissionWavelength,text,
GF,EndBias,bts:EndBias,enum: 3Prime | 5Prime | FullLengthTranscript,
GF,ERStatus,bts:ERStatus,enum: Equivocal | Negative | Positive | StronglyPositive | Unknown | WeaklyPositive,
GF,ExcitationBandwidth,bts:ExcitationBandwidth,text,
GF,ExcitationWavelength,bts:ExcitationWavelength,text,
GF,FileFormat,bts:FileFormat,enum: 7z | Ab1 | Abf | Am | Avi | Bai | Bam | Bcf | Bed | BedbroadPeak | BedgappedPeak | Bedgraph | BednarrowPeak | Bgzip | Bigwig | Bpm | Cel | Cellam | Chp | Cloupe | Csv | Czi | DICOM | Dat | Doc | Dup | Excel | Fasta | Fastq | Fig | Flagstat | Gct | Gff3 | Gtf | Gzip | HEIC | Hdf5 | Hic | Html | Hyperlink | Idat | Idx | Jpg | Json | Locs | M | Maf | Md | Mex | Mov | ... (+38 more),
GF,Filename,bts:Filename,text,
GF,Fluorophore,bts:Fluorophore,text,
GF,FOVnumber,bts:FOVnumber,text,
GF,FOVX,bts:FOVX,text,
GF,FOVXUnit,bts:FOVXUnit,enum: Cm | Mm | Nm | Å | Μm,
GF,FOVY,bts:FOVY,text,
GF,FOVYUnit,bts:FOVYUnit,enum: Cm | Mm | Nm | Å | Μm,
GF,FrameAveraging,bts:FrameAveraging,text,
GF,GenomeAnnotationURL,bts:GenomeAnnotationURL,text,
GF,GenomicReference,bts:GenomicReference,text,
GF,GenomicReferenceURL,bts:GenomicReferenceURL,text,
GF,HER2Status,bts:HER2Status,text,
GF,ImageID,bts:ImageID,text,
GF,ImagingAssayType,bts:ImagingAssayType,enum: CODEX | CyCIF | ExSeq | GeoMX-DSP | H&E | IHC | IMC | MERFISH | MIBI | MIHC | MxIF | NotApplicable | SABER | T-CyCIF,
GF,Immersion,bts:Immersion,enum: Air | Oil | Other | Water,
GF,InputCellsandNuclei,bts:InputCellsandNuclei,text,
GF,Lambdamethylationratio,bts:Lambdamethylationratio,text,
GF,LaneNumber,bts:LaneNumber,text,
GF,Laterality,bts:Laterality,enum: Bilateral | Left | NotApplicable | NotReported | Right | Unknown,
GF,LensNA,bts:LensNA,text,
GF,LibraryConstructionMethod,bts:LibraryConstructionMethod,enum: 10xV1.0 | 10xV1.1 | 10xV2 | 10xV3 | 10xV3.1 | CEL-seq2 | Drop-seq | InDropsV2 | InDropsV3 | Sci-ATAC-seq | Smart-SeqV4 | Smart-seq2 | TruDrop,
GF,LibraryLayout,bts:LibraryLayout,enum: LongRead | Mid-length | PairedEnd | SingleRead,
GF,LibraryPrepKitName,bts:LibraryPrepKitName,text,
GF,LibraryPrepKitVendor,bts:LibraryPrepKitVendor,text,
GF,LibraryPrepKitVersion,bts:LibraryPrepKitVersion,text,
GF,LibrarySelectionMethod,bts:LibrarySelectionMethod,enum: Affinityenrichment | Hybridselection | MiRNAsizefractionation | Othermethod | PCR | Poly-Tenrichment | RRNAdepletion | Random,
GF,LinkedMatrices,bts:LinkedMatrices,text,
GF,Lot,bts:Lot,text,
GF,MatrixType,bts:MatrixType,text,
GF,MedianUMIsperCellNumber,bts:MedianUMIsperCellNumber,text,
GF,MetalIsotopeElement,bts:MetalIsotopeElement,text,
GF,MetalIsotopeMass,bts:MetalIsotopeMass,text,
GF,Microscope,bts:Microscope,text,
GF,NominalMagnification,bts:NominalMagnification,text,
GF,NucleiBarcodeLength,bts:NucleiBarcodeLength,text,
GF,NucleiBarcodeRead,bts:NucleiBarcodeRead,text,
GF,NucleicAcidSource,bts:NucleicAcidSource,enum: BulkNuclei | BulkWholeCell | Micro-region | SingleCell | SingleNucleus,
GF,NucleusIdentifier,bts:NucleusIdentifier,text,
GF,Objective,bts:Objective,text,
GF,OligoBarcodeLowerStrand,bts:OligoBarcodeLowerStrand,text,
GF,OligoBarcodeUpperStrand,bts:OligoBarcodeUpperStrand,text,
GF,ParticipantID,bts:ParticipantID,text,
GF,PassedQC,bts:PassedQC,enum: No-ChannelsQC | Yes,
GF,PhysicalSizeX,bts:PhysicalSizeX,text,
GF,PhysicalSizeXUnit,bts:PhysicalSizeXUnit,enum: Cm | Mm | Nm | Å | Μm,
GF,PhysicalSizeY,bts:PhysicalSizeY,text,
GF,PhysicalSizeYUnit,bts:PhysicalSizeYUnit,enum: Cm | Mm | Nm | Å | Μm,
