Project,Attribute,Attribute ID,Range,Validation Rules
HTAN2,PhysicalSizeYUnit,bts:PhysicalSizeYUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN2,PhysicalSizeZ,bts:PhysicalSizeZ,text,
HTAN2,PhysicalSizeZUnit,bts:PhysicalSizeZUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN2,Pixels BigEndian,bts:PixelsBigEndian,enum: False | True,
HTAN2,PixelType,bts:PixelType,enum: Bit | Double | Float | Int16 | Int32 | Int8 | Uint16 | Uint32 | Uint8,
HTAN2,PlaneCount,bts:PlaneCount,text,
HTAN2,Polarity,bts:Polarity,enum: Negative | Positive,
HTAN2,Pre-processing Completed,bts:Pre-processingCompleted,enum: Channel/CycleRegistration | Illuminationcorrection | None | Other | TMAde-arraying | TileStitching,
HTAN2,Pre-processing Required,bts:Pre-processingRequired,enum: Channel/CycleRegistration | Illuminationcorrection | None | Other | TMAde-arraying | TileStitching,
HTAN2,Promoter Region Fragments,bts:PromoterRegionFragments,text,
HTAN2,Proportion Base Mismatch,bts:ProportionBaseMismatch,text,
HTAN2,Proportion Coverage 10x,bts:ProportionCoverage10x,text,
HTAN2,Proportion Coverage 30X,bts:ProportionCoverage30X,text,
HTAN2,Proportion Mitochondrial Reads,bts:ProportionMitochondrialReads,text,
HTAN2,Proportion of Minimum CpG Coverage 10X,bts:ProportionofMinimumCpGCoverage10X,text,
HTAN2,Proportion Reads Duplicated,bts:ProportionReadsDuplicated,text,
HTAN2,Proportion Reads Mapped,bts:ProportionReadsMapped,text,
HTAN2,Proportion Reads Mapped to Transcriptome,bts:ProportionReadsMappedtoTranscriptome,text,
HTAN2,Proportion Targets No Coverage,bts:ProportionTargetsNoCoverage,text,
HTAN2,Protocol Link,bts:ProtocolLink,text,
HTAN2,Pseudo Alignment Used,bts:PseudoAlignmentUsed,enum: No | Yes-PseudoAlignmentUsed,
HTAN2,pUC19 methylation ratio,bts:PUC19methylationratio,text,
HTAN2,Pyramid,bts:Pyramid,enum: No | Yes,
HTAN2,QC Workflow Link,bts:QCWorkflowLink,text,
HTAN2,QC Workflow Type,bts:QCWorkflowType,text,
HTAN2,QC Workflow Version,bts:QCWorkflowVersion,text,
HTAN2,Read Indicator,bts:ReadIndicator,enum: I1 | Other | R1 | R1&R2 | R2,
HTAN2,Read Length,bts:ReadLength,text,
HTAN2,Read1,bts:Read1,enum: CDNA | CellBarcodeandUMI,
HTAN2,Read2,bts:Read2,enum: CDNA | CellBarcodeandUMI,
HTAN2,Replicate Type,bts:ReplicateType,enum: Biologicalreplicate | NotApplicable | Technicalreplicate,
HTAN2,Resolution,bts:Resolution,text,
HTAN2,Reverse Transcription Primer,bts:ReverseTranscriptionPrimer,enum: Featurebarcoding | Oligo-dT | Poly-dT | Random,
HTAN2,RIN,bts:RIN,text,
HTAN2,ROI name,bts:ROIname,text,
HTAN2,ROI Tag,bts:ROITag,text,
HTAN2,RPPA Dilution,bts:RPPADilution,text,
HTAN2,RPPA Validation Status,bts:RPPAValidationStatus,enum: UnderEvaluation | UsedforQC | UsewithCaution | Valid,
HTAN2,RRID identifier,bts:RRIDidentifier,text,validation=regex match AB_\d+|Not\sApplicable$
HTAN2,Run ID,bts:RunID,text,
HTAN2,scATAC-seq Object ID,bts:ScATAC-seqObjectID,text,
HTAN2,scATACseq Library Layout,bts:ScATACseqLibraryLayout,enum: ScATACseqPairedEnd,
HTAN2,scATACseq Read1,bts:ScATACseqRead1,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN2,scATACseq Read2,bts:ScATACseqRead2,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN2,scATACseq Read3,bts:ScATACseqRead3,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN2,scATACseq Workflow Parameters Description,bts:ScATACseqWorkflowParametersDescription,text,
HTAN2,scATACseq Workflow Type,bts:ScATACseqWorkflowType,text,
HTAN2,scmCseq Read1,bts:ScmCseqRead1,enum: CDNA | CellBarcodeandUMI,
HTAN2,scmCseq Read2,bts:ScmCseqRead2,enum: CDNA | CellBarcodeandUMI,
HTAN2,scmCseq Read3,bts:ScmCseqRead3,enum: CDNA | CellBarcodeandUMI,
HTAN2,scRNAseq Workflow Parameters Description,bts:ScRNAseqWorkflowParametersDescription,text,
HTAN2,scRNAseq Workflow Type,bts:ScRNAseqWorkflowType,enum: CellRanger | Cellannotation | Cufflinks | DEXSeq | Differentiationtrajectoryanalysis | DropEST | HCAOptimus | HTSeq-FPKM | Other | SEQC | STARsolo,
HTAN2,Sequence Duplication Levels,bts:SequenceDuplicationLevels,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN2,Sequence Length Distribution,bts:SequenceLengthDistribution,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN2,Sequencing Batch ID,bts:SequencingBatchID,text,
HTAN2,Sequencing Library Construction Days from Index,bts:SequencingLibraryConstructionDaysfromIndex,text,validation=regex match \d+$|Not\sApplicable$|unknown$
HTAN2,Sequencing Platform,bts:SequencingPlatform,enum: 454GSFLXTitanium | ABSOLiD2 | ABSOLiD3 | ABSOLiD4 | CompleteGenomics | GridION | IlluminaGenomeAnalyzerII | IlluminaGenomeAnalyzerIIx | IlluminaHiSeq2000 | IlluminaHiSeq2500 | IlluminaHiSeq4000 | IlluminaHiSeqXFive | IlluminaHiSeqXTen | IlluminaMiSeq | IlluminaNextSeq | IlluminaNextSeq1000 | IlluminaNextSeq2000 | IlluminaNextSeq2500 | IlluminaNextSeq500 | IlluminaNextSeq550 | IlluminaNovaSeq6000 | IonTorrentPGM | IonTorrentProton | IonTorrentS5 | NotReported | NovaSeq6000 | NovaSeqS4 | Other | OxfordNanoporeminION | PacBioRS | PacBioSequel2 | PromethION | Revio | UltimaGenomicsUG100 | Unknown,
HTAN2,Sequencing Saturation,bts:SequencingSaturation,text,
HTAN2,Seurat Clusters,bts:SeuratClusters,text,
HTAN2,Short Reads,bts:ShortReads,text,
HTAN2,Single Cell Barcode Method Applied,bts:SingleCellBarcodeMethodApplied,enum: BiolegendTotalseqACustom | BiolegendTotalseqAHuman | BiolegendTotalseqBCustom | BiolegendTotalseqBHumanUniversalcocktailV1.0 | BiolegendTotalseqCCustom | BiolegendTotalseqCHumanUniversalcocktailV1.0 | Cell | Cite-seqcustompanel | Hashtag-multiplex | NuclearHashtag-multiplex | Other | UniversalcocktailV1.0,
HTAN2,Single Cell Dissociation Days from Index,bts:SingleCellDissociationDaysfromIndex,text,validation=regex match \d+$|Not\sApplicable$|unknown$
HTAN2,Single Cell Isolation Method,bts:SingleCellIsolationMethod,enum: 10x | Droplets | FACS | MicrofluidicsChip | NucleiIsolation | Plates,
HTAN2,Single Nucleus Buffer,bts:SingleNucleusBuffer,enum: 10x | NIB | Omni | TST,
HTAN2,Single Nucleus Capture,bts:SingleNucleusCapture,enum: 10x | Droplet | Plates,
HTAN2,Size Selection Range,bts:SizeSelectionRange,text,
HTAN2,SizeC,bts:SizeC,text,validation=int
HTAN2,SizeT,bts:SizeT,text,validation=int
HTAN2,SizeX,bts:SizeX,text,validation=int
HTAN2,SizeY,bts:SizeY,text,validation=int
HTAN2,SizeZ,bts:SizeZ,text,validation=int
HTAN2,Slide ID,bts:SlideID,text,
HTAN2,Slide Version,bts:SlideVersion,enum: V1 | V2 | V3 | V4,
HTAN2,Slide-seq Bead File Type,bts:Slide-seqBeadFileType,enum: AllBeadBarcodes | AllBeadLocations | MatchedBeadBarcodes | MatchedBeadLocations | MatrixBarcodes | MatrixFeatures | NotApplicable,
HTAN2,Slide-seq Fragment Size,bts:Slide-seqFragmentSize,text,
HTAN2,Slide-seq Workflow Parameter Description,bts:Slide-seqWorkflowParameterDescription,text,
HTAN2,Slide-seq Workflow Type,bts:Slide-seqWorkflowType,text,
HTAN2,Software and Version,bts:SoftwareandVersion,text,
HTAN2,Somatic Variants Sample Type,bts:SomaticVariantsSampleType,enum: CaseSample | ControlSample | NotApplicable,
HTAN2,Somatic Variants Workflow Type,bts:SomaticVariantsWorkflowType,enum: CaVEMan | GATK4 | MuSE | MuTect2 | None | OtherSomaticVariantsWorkflowType | Pindel | SomaticSniper | VarScan2,
HTAN2,Somatic Variants Workflow URL,bts:SomaticVariantsWorkflowURL,text,
HTAN2,Spatial Barcode and UMI,bts:SpatialBarcodeandUMI,text,validation=num
HTAN2,Spatial Barcode Length,bts:SpatialBarcodeLength,text,
HTAN2,Spatial Barcode Offset,bts:SpatialBarcodeOffset,text,
HTAN2,Spatial Barcode Tag,bts:SpatialBarcodeTag,text,
HTAN2,Spatial Library Construction Method,bts:SpatialLibraryConstructionMethod,enum: 10xV1.0 | 10xV1.1 | 10xV2 | 10xV3 | 10xV3.1 | Drop-seq | InDropsV2 | InDropsV3 | NexteraXT | Smart-SeqV4 | Smart-seq2 | TruDrop,
HTAN2,Spatial Read1,bts:SpatialRead1,enum: CDNA | SpatialBarcodeandUMI,
HTAN2,Spatial Read2,bts:SpatialRead2,enum: CDNA | SpatialBarcodeandUMI,
HTAN2,Species,bts:Species,enum: Goat | Mouse | Rabbit,
HTAN2,Spike In,bts:SpikeIn,enum: ERCC | NoSpikeIn | OtherSpikeIn | PhiX,
HTAN2,Spike In Concentration,bts:SpikeInConcentration,text,
HTAN2,Spots under tissue,bts:Spotsundertissue,text,validation=num
HTAN2,Stripe Calling,bts:StripeCalling,enum: MACS2 | Other,
HTAN2,Stripe Window,bts:StripeWindow,text,validation=list like  |  regex search -?\d+
HTAN2,Structural Variant Workflow Type,bts:StructuralVariantWorkflowType,enum: BRASS | CNV | CNVkit | GATK4 | None | OtherStructuralVariantWorkflowType,
HTAN2,Structural Variant Workflow URL,bts:StructuralVariantWorkflowURL,text,
HTAN2,Sub Cycle Number,bts:SubCycleNumber,text,validation=int
HTAN2,Surface area,bts:Surfacearea,text,
HTAN2,Synapse ID of GeoMx DSP PKC File,bts:SynapseIDofGeoMxDSPPKCFile,text,validation=list | regex match syn\d+
HTAN2,Synapse ID of GeoMx DSP ROI Segment Annotation File,bts:SynapseIDofGeoMxDSPROISegmentAnnotationFile,text,validation=list | regex match syn\d+
HTAN2,Synapse ID of GeoMx Lab Worksheet File,bts:SynapseIDofGeoMxLabWorksheetFile,text,validation=list | regex match syn\d+
HTAN2,Target Capture Kit,bts:TargetCaptureKit,enum: 25rxnxGenUniversalBlockingOligo–TSHT-i7 | CustomAmpliSeqCancerHotspotGENIE-MDAAugmentedPanelv1-46Genes | CustomGENIE-DFCIOncoPanel-275Genes | CustomGENIE-DFCIOncopanel-300Genes | CustomGENIE-DFCIOncopanel-447Genes | CustomHaloPlexDLBCLPanel-370Genes | CustomIonAmpliSeqHotspotGENIE-MOSC3AugmentedPanel-74Genes | CustomLargeConstructCaptureTARGET-OSPanel-8Genes | CustomMSKIMPACTPanel-341Genes | CustomMSKIMPACTPanel-410Genes | CustomMSKIMPACTPanel-468Genes | CustomMyeloidGENIE-VICCPanel-37Genes | CustomPGDXSureSelectCancerSelectVAREPOP-APOLLOPanel-203Genes | CustomPGDXSureSelectCancerSelectVAREPOP-APOLLOPanel-88Genes | CustomPersonalisACEcpVAREPOP-APOLLOPanelv2 | CustomSeqCapEZHGSCVCRomev2.1ERAugmentedv1 | CustomSeqCapEZHGSCVCRomev2.1ERAugmentedv2 | CustomSeqCapEZTARGET-OSPanel-7.0Mb | CustomSolidTumorGENIE-VICCPanel-34Genes | CustomSureSelectCGCI-BLGSPPanel-4.6Mb | CustomSureSelectCGCI-HTMCP-CCKMT2DAndHotspotPanel-37.0Kb | CustomSureSelectCGCI-HTMCP-CCPanel-19.7Mb | CustomSureSelectGENIE-UHNPanel-555Genes | CustomSureSelectHumanAllExonv1.1Plus3Boosters | CustomSureSelectTARGET-AMLNBLWTPanel-2.8Mb | CustomTargetsFileProvided | CustomTwistBroadExomev1.0-35.0Mb | CustomTwistBroadPanCancerPanel-396Genes | FoundationMedicineT5aPanel-322Genes | FoundationMedicineT7Panel-429Genes | IonAmpliSeqCancerHotspotPanelv2 | IonAmpliSeqComprehensiveCancerPanel | NexteraDNAExome | NexteraRapidCaptureExomev1.2 | NotApplicable | SeqCapEZHGSCVCRomev2.1 | SeqCapEZHumanExomev2.0 | SeqCapEZHumanExomev3.0 | SureSelectHumanAllExonv3 | SureSelectHumanAllExonv4 | SureSelectHumanAllExonv5 | SureSelectHumanAllExonv5+UTR | SureSelectHumanAllExonv6 | TruSeqAmpliconCancerPanel | TruSeqExomeEnrichment-62Mb | TruSeqRNAExome | TruSightMyeloidSequencingPanel | Unknown | XGenExomeResearchPanelv1.0 | XGenUniversalBlockingOligo–TSHT-i5-25rxn,
HTAN2,Target Depth,bts:TargetDepth,text,
HTAN2,Target Name,bts:TargetName,text,
HTAN2,Targeted Genome,bts:TargetedGenome,enum: MeDIP | RRBS,
HTAN2,Technical Replicate Group,bts:TechnicalReplicateGroup,text,
HTAN2,Threshold for Minimum Passing Reads,bts:ThresholdforMinimumPassingReads,text,
HTAN2,Tile overlap X,bts:TileoverlapX,text,validation=num
HTAN2,Tile overlap Y,bts:TileoverlapY,text,validation=num
HTAN2,To Trim Adapter Sequence,bts:ToTrimAdapterSequence,enum: No | Yes-TrimAdapterSequence,
HTAN2,Tool,bts:Tool,enum: No | Yes,
HTAN2,Total DNA Input,bts:TotalDNAInput,text,
HTAN2,Total Negative Probe Counts,bts:TotalNegativeProbeCounts,text,
HTAN2,Total Number of Cells,bts:TotalNumberofCells,text,
HTAN2,Total Number of Input Cells,bts:TotalNumberofInputCells,text,
HTAN2,Total Number of Passing Nuclei,bts:TotalNumberofPassingNuclei,text,
HTAN2,Total Number of Targets,bts:TotalNumberofTargets,text,
HTAN2,Total Read-Pairs,bts:TotalRead-Pairs,text,
HTAN2,Total Reads,bts:TotalReads,text,
HTAN2,Total Uniquely Mapped,bts:TotalUniquelyMapped,text,
HTAN2,Total Unmapped reads,bts:TotalUnmappedreads,text,
HTAN2,Transcript Integrity Number,bts:TranscriptIntegrityNumber,text,
HTAN2,Transcripts per Cell,bts:TranscriptsperCell,text,
HTAN2,Transposition Reaction,bts:TranspositionReaction,enum: Diagenode-loadedApex-Bio | Diagenode-unloadedApex-Bio | EZ-Tn5 | In-House | NexteraTn5 | Tn5 | Tn5-059,
HTAN2,Trimmer,bts:Trimmer,enum: Adapterremoval | Btrim | ConDeTri | Cutadapt | ERNE-FILTER | FASTXtoolkit | Kraken | PRINSEQ | SolexaQA | TrimGalore! | Trimmo-matic,
HTAN2,Tseries,bts:Tseries,enum: No | Yes,
HTAN2,TSS Enrichment,bts:TSSEnrichment,text,
HTAN2,TSS Fragments,bts:TSSFragments,text,
HTAN2,TSS Percentile,bts:TSSPercentile,text,
HTAN2,UMI Barcode Length,bts:UMIBarcodeLength,text,
HTAN2,UMI Barcode Offset,bts:UMIBarcodeOffset,text,
HTAN2,UMI Tag,bts:UMITag,text,
HTAN2,UNIPROT Protein ID Target,bts:UNIPROTProteinIDTarget,text,
HTAN2,Unique Genes,bts:UniqueGenes,text,
HTAN2,Unmapped Read-Pairs,bts:UnmappedRead-Pairs,text,
HTAN2,Valid Barcodes Cell Number,bts:ValidBarcodesCellNumber,text,
HTAN2,Vendor,bts:Vendor,text,
HTAN2,Visium File Type,bts:VisiumFileType,enum: Barcodes | Detectedimagepng | Detectedjpg | Features | Fiducialimagejpg | Fiducialimagepng | Filteredmex | Highresimage | Jsonscalefactors | Lowresimage | Probedatasetcsv | Qcresulthtml | Referencejpg | Referencepng | TissuePositions | Unfilteredmex,
HTAN2,Visium Workflow Parameters Description,bts:VisiumWorkflowParametersDescription,text,
HTAN2,Visium Workflow Type,bts:VisiumWorkflowType,text,
HTAN2,Well Index,bts:WellIndex,enum: No | Yes,
HTAN2,Whitelist Cell Barcode File Link,bts:WhitelistCellBarcodeFileLink,text,
HTAN2,Whitelist Spatial Barcode File Link,bts:WhitelistSpatialBarcodeFileLink,text,
HTAN2,Workflow Link,bts:WorkflowLink,text,
HTAN2,Workflow Version,bts:WorkflowVersion,text,
HTAN2,WorkingDistance,bts:WorkingDistance,text,
HTAN2,WorkingDistanceUnit,bts:WorkingDistanceUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN2,Xenium Bundle Contents,bts:XeniumBundleContents,text,
HTAN2,Xenium HE image HTAN File ID,bts:XeniumHEimageHTANFileID,text,
HTAN2,Xenium IF image HTAN File ID,bts:XeniumIFimageHTANFileID,text,
HTAN2,Zstack,bts:Zstack,enum: No | Yes,
