Project,Attribute,Attribute ID,Range,Validation Rules
HTAN,Pre-processing Completed,bts:Pre-processingCompleted,enum: Channel/CycleRegistration | Illuminationcorrection | None | Other | TMAde-arraying | TileStitching,
HTAN,Pre-processing Required,bts:Pre-processingRequired,enum: Channel/CycleRegistration | Illuminationcorrection | None | Other | TMAde-arraying | TileStitching,
HTAN,Promoter Region Fragments,bts:PromoterRegionFragments,text,
HTAN,Proportion Base Mismatch,bts:ProportionBaseMismatch,text,
HTAN,Proportion Coverage 10x,bts:ProportionCoverage10x,text,
HTAN,Proportion Coverage 30X,bts:ProportionCoverage30X,text,
HTAN,Proportion Mitochondrial Reads,bts:ProportionMitochondrialReads,text,
HTAN,Proportion of Minimum CpG Coverage 10X,bts:ProportionofMinimumCpGCoverage10X,text,
HTAN,Proportion Reads Duplicated,bts:ProportionReadsDuplicated,text,
HTAN,Proportion Reads Mapped,bts:ProportionReadsMapped,text,
HTAN,Proportion Reads Mapped to Transcriptome,bts:ProportionReadsMappedtoTranscriptome,text,
HTAN,Proportion Targets No Coverage,bts:ProportionTargetsNoCoverage,text,
HTAN,Protocol Link,bts:ProtocolLink,text,
HTAN,Pseudo Alignment Used,bts:PseudoAlignmentUsed,enum: No | Yes-PseudoAlignmentUsed,
HTAN,pUC19 methylation ratio,bts:PUC19methylationratio,text,
HTAN,Pyramid,bts:Pyramid,enum: No | Yes,
HTAN,QC Workflow Link,bts:QCWorkflowLink,text,
HTAN,QC Workflow Type,bts:QCWorkflowType,text,
HTAN,QC Workflow Version,bts:QCWorkflowVersion,text,
HTAN,Read Indicator,bts:ReadIndicator,enum: I1 | I2 | Other | R1 | R1&R2 | R2,
HTAN,Read Length,bts:ReadLength,text,
HTAN,Read1,bts:Read1,enum: CDNA | CellBarcodeandUMI,
HTAN,Read2,bts:Read2,enum: CDNA | CellBarcodeandUMI,
HTAN,Replicate Type,bts:ReplicateType,enum: Biologicalreplicate | NotApplicable | Technicalreplicate,
HTAN,Resolution,bts:Resolution,text,
HTAN,Reverse Transcription Primer,bts:ReverseTranscriptionPrimer,enum: Featurebarcoding | Oligo-dT | Poly-dT | Random,
HTAN,RIN,bts:RIN,text,
HTAN,ROI name,bts:ROIname,text,
HTAN,ROI Tag,bts:ROITag,text,
HTAN,RPPA Dilution,bts:RPPADilution,text,
HTAN,RPPA Validation Status,bts:RPPAValidationStatus,enum: UnderEvaluation | UsedforQC | UsewithCaution | Valid,
HTAN,RRID identifier,bts:RRIDidentifier,text,validation=regex match AB_\d+|Not\sApplicable$
HTAN,Run ID,bts:RunID,text,
HTAN,scATAC-seq Object ID,bts:ScATAC-seqObjectID,text,
HTAN,scATACseq Library Layout,bts:ScATACseqLibraryLayout,enum: ScATACseqPairedEnd,
HTAN,scATACseq Read1,bts:ScATACseqRead1,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN,scATACseq Read2,bts:ScATACseqRead2,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN,scATACseq Read3,bts:ScATACseqRead3,enum: CellBarcode | CellBarcodeandDNAInsert | DNAInsert | SampleIndex | SampleIndexandDNAInsert,
HTAN,scATACseq Workflow Parameters Description,bts:ScATACseqWorkflowParametersDescription,text,
HTAN,scATACseq Workflow Type,bts:ScATACseqWorkflowType,text,
HTAN,scmCseq Read1,bts:ScmCseqRead1,enum: CDNA | CellBarcodeandUMI,
HTAN,scmCseq Read2,bts:ScmCseqRead2,enum: CDNA | CellBarcodeandUMI,
HTAN,scmCseq Read3,bts:ScmCseqRead3,enum: CDNA | CellBarcodeandUMI,
HTAN,scRNAseq Workflow Parameters Description,bts:ScRNAseqWorkflowParametersDescription,text,
HTAN,scRNAseq Workflow Type,bts:ScRNAseqWorkflowType,enum: CellRanger | Cellannotation | Cufflinks | DEXSeq | Differentiationtrajectoryanalysis | DropEST | HCAOptimus | HTSeq-FPKM | Other | SEQC | STARsolo,
HTAN,Sequence Duplication Levels,bts:SequenceDuplicationLevels,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Sequence Length Distribution,bts:SequenceLengthDistribution,enum: FAIL | NotReported | PASS | Unknown | WARN,
HTAN,Sequencing Batch ID,bts:SequencingBatchID,text,
HTAN,Sequencing Library Construction Days from Index,bts:SequencingLibraryConstructionDaysfromIndex,text,validation=regex match \d+$|Not\sApplicable$|unknown$
HTAN,Sequencing Platform,bts:SequencingPlatform,enum: 454GSFLXTitanium | ABSOLiD2 | ABSOLiD3 | ABSOLiD4 | CompleteGenomics | GridION | IlluminaGenomeAnalyzerII | IlluminaGenomeAnalyzerIIx | IlluminaHiSeq2000 | IlluminaHiSeq2500 | IlluminaHiSeq4000 | IlluminaHiSeqXFive | IlluminaHiSeqXTen | IlluminaMiSeq | IlluminaNextSeq | IlluminaNextSeq1000 | IlluminaNextSeq2000 | IlluminaNextSeq2500 | IlluminaNextSeq500 | IlluminaNextSeq550 | IlluminaNovaSeq6000 | IonTorrentPGM | IonTorrentProton | IonTorrentS5 | NotReported | NovaSeq6000 | NovaSeqS4 | Other | OxfordNanoporeminION | PacBioRS | PacBioSequel2 | PromethION | Revio | UltimaGenomicsUG100 | Unknown,
HTAN,Sequencing Saturation,bts:SequencingSaturation,text,
HTAN,Seurat Clusters,bts:SeuratClusters,text,
HTAN,Short Reads,bts:ShortReads,text,
HTAN,Single Cell Barcode Method Applied,bts:SingleCellBarcodeMethodApplied,enum: BiolegendTotalseqACustom | BiolegendTotalseqAHuman | BiolegendTotalseqBCustom | BiolegendTotalseqBHumanUniversalcocktailV1.0 | BiolegendTotalseqCCustom | BiolegendTotalseqCHumanUniversalcocktailV1.0 | Cell | Cite-seqcustompanel | Hashtag-multiplex | NuclearHashtag-multiplex | Other | UniversalcocktailV1.0,
HTAN,Single Cell Dissociation Days from Index,bts:SingleCellDissociationDaysfromIndex,text,validation=regex match \d+$|Not\sApplicable$|unknown$
HTAN,Single Cell Isolation Method,bts:SingleCellIsolationMethod,enum: 10x | Droplets | FACS | MicrofluidicsChip | NucleiIsolation | Plates,
HTAN,Single Nucleus Buffer,bts:SingleNucleusBuffer,enum: 10x | NIB | Omni | TST,
HTAN,Single Nucleus Capture,bts:SingleNucleusCapture,enum: 10x | Droplet | Plates,
HTAN,Size Selection Range,bts:SizeSelectionRange,text,
HTAN,SizeC,bts:SizeC,text,validation=int
HTAN,SizeT,bts:SizeT,text,validation=int
HTAN,SizeX,bts:SizeX,text,validation=int
HTAN,SizeY,bts:SizeY,text,validation=int
HTAN,SizeZ,bts:SizeZ,text,validation=int
HTAN,Slide ID,bts:SlideID,text,
HTAN,Slide Version,bts:SlideVersion,enum: V1 | V2 | V3 | V4,
HTAN,Slide-seq Bead File Type,bts:Slide-seqBeadFileType,enum: AllBeadBarcodes | AllBeadLocations | MatchedBeadBarcodes | MatchedBeadLocations | MatrixBarcodes | MatrixFeatures | NotApplicable,
HTAN,Slide-seq Fragment Size,bts:Slide-seqFragmentSize,text,
HTAN,Slide-seq Workflow Parameter Description,bts:Slide-seqWorkflowParameterDescription,text,
HTAN,Slide-seq Workflow Type,bts:Slide-seqWorkflowType,text,
HTAN,Software and Version,bts:SoftwareandVersion,text,
HTAN,Somatic Variants Sample Type,bts:SomaticVariantsSampleType,enum: CaseSample | ControlSample | NotApplicable,
HTAN,Somatic Variants Workflow Type,bts:SomaticVariantsWorkflowType,enum: CaVEMan | GATK4 | MuSE | MuTect2 | None | OtherSomaticVariantsWorkflowType | Pindel | SomaticSniper | VarScan2,
HTAN,Somatic Variants Workflow URL,bts:SomaticVariantsWorkflowURL,text,
HTAN,Spatial Barcode and UMI,bts:SpatialBarcodeandUMI,text,validation=num
HTAN,Spatial Barcode Length,bts:SpatialBarcodeLength,text,
HTAN,Spatial Barcode Offset,bts:SpatialBarcodeOffset,text,
HTAN,Spatial Barcode Tag,bts:SpatialBarcodeTag,text,
HTAN,Spatial Library Construction Method,bts:SpatialLibraryConstructionMethod,enum: 10xV1.0 | 10xV1.1 | 10xV2 | 10xV3 | 10xV3.1 | Drop-seq | InDropsV2 | InDropsV3 | NexteraXT | Smart-SeqV4 | Smart-seq2 | TruDrop,
HTAN,Spatial Read1,bts:SpatialRead1,enum: CDNA | SpatialBarcodeandUMI,
HTAN,Spatial Read2,bts:SpatialRead2,enum: CDNA | SpatialBarcodeandUMI,
HTAN,Species,bts:Species,enum: Goat | Mouse | Rabbit,
HTAN,Spike In,bts:SpikeIn,enum: ERCC | NoSpikeIn | OtherSpikeIn | PhiX,
HTAN,Spike In Concentration,bts:SpikeInConcentration,text,
HTAN,Spots under tissue,bts:Spotsundertissue,text,validation=num
HTAN,Stripe Calling,bts:StripeCalling,enum: MACS2 | Other,
HTAN,Stripe Window,bts:StripeWindow,text,validation=list like  |  regex search -?\d+
HTAN,Structural Variant Workflow Type,bts:StructuralVariantWorkflowType,enum: BRASS | CNV | CNVkit | GATK4 | None | OtherStructuralVariantWorkflowType,
HTAN,Structural Variant Workflow URL,bts:StructuralVariantWorkflowURL,text,
HTAN,Sub Cycle Number,bts:SubCycleNumber,text,validation=int
HTAN,Surface area,bts:Surfacearea,text,
HTAN,Synapse ID of GeoMx DSP PKC File,bts:SynapseIDofGeoMxDSPPKCFile,text,validation=list | regex match syn\d+
HTAN,Synapse ID of GeoMx DSP ROI Segment Annotation File,bts:SynapseIDofGeoMxDSPROISegmentAnnotationFile,text,validation=list | regex match syn\d+
HTAN,Synapse ID of GeoMx Lab Worksheet File,bts:SynapseIDofGeoMxLabWorksheetFile,text,validation=list | regex match syn\d+
HTAN,Target Capture Kit,bts:TargetCaptureKit,enum: 25rxnxGenUniversalBlockingOligo–TSHT-i7 | CustomAmpliSeqCancerHotspotGENIE-MDAAugmentedPanelv1-46Genes | CustomGENIE-DFCIOncoPanel-275Genes | CustomGENIE-DFCIOncopanel-300Genes | CustomGENIE-DFCIOncopanel-447Genes | CustomHaloPlexDLBCLPanel-370Genes | CustomIonAmpliSeqHotspotGENIE-MOSC3AugmentedPanel-74Genes | CustomLargeConstructCaptureTARGET-OSPanel-8Genes | CustomMSKIMPACTPanel-341Genes | CustomMSKIMPACTPanel-410Genes | CustomMSKIMPACTPanel-468Genes | CustomMyeloidGENIE-VICCPanel-37Genes | CustomPGDXSureSelectCancerSelectVAREPOP-APOLLOPanel-203Genes | CustomPGDXSureSelectCancerSelectVAREPOP-APOLLOPanel-88Genes | CustomPersonalisACEcpVAREPOP-APOLLOPanelv2 | CustomSeqCapEZHGSCVCRomev2.1ERAugmentedv1 | CustomSeqCapEZHGSCVCRomev2.1ERAugmentedv2 | CustomSeqCapEZTARGET-OSPanel-7.0Mb | CustomSolidTumorGENIE-VICCPanel-34Genes | CustomSureSelectCGCI-BLGSPPanel-4.6Mb | CustomSureSelectCGCI-HTMCP-CCKMT2DAndHotspotPanel-37.0Kb | CustomSureSelectCGCI-HTMCP-CCPanel-19.7Mb | CustomSureSelectGENIE-UHNPanel-555Genes | CustomSureSelectHumanAllExonv1.1Plus3Boosters | CustomSureSelectTARGET-AMLNBLWTPanel-2.8Mb | CustomTargetsFileProvided | CustomTwistBroadExomev1.0-35.0Mb | CustomTwistBroadPanCancerPanel-396Genes | FoundationMedicineT5aPanel-322Genes | FoundationMedicineT7Panel-429Genes | IonAmpliSeqCancerHotspotPanelv2 | IonAmpliSeqComprehensiveCancerPanel | NexteraDNAExome | NexteraRapidCaptureExomev1.2 | NotApplicable | SeqCapEZHGSCVCRomev2.1 | SeqCapEZHumanExomev2.0 | SeqCapEZHumanExomev3.0 | SureSelectHumanAllExonv3 | SureSelectHumanAllExonv4 | SureSelectHumanAllExonv5 | SureSelectHumanAllExonv5+UTR | SureSelectHumanAllExonv6 | TruSeqAmpliconCancerPanel | TruSeqExomeEnrichment-62Mb | TruSeqRNAExome | TruSightMyeloidSequencingPanel | Unknown | XGenExomeResearchPanelv1.0 | XGenUniversalBlockingOligo–TSHT-i5-25rxn,
HTAN,Target Depth,bts:TargetDepth,text,
HTAN,Target Name,bts:TargetName,text,
HTAN,Targeted Genome,bts:TargetedGenome,enum: MeDIP | RRBS,
HTAN,Technical Replicate Group,bts:TechnicalReplicateGroup,text,
HTAN,Threshold for Minimum Passing Reads,bts:ThresholdforMinimumPassingReads,text,
HTAN,Tile overlap X,bts:TileoverlapX,text,validation=num
HTAN,Tile overlap Y,bts:TileoverlapY,text,validation=num
HTAN,To Trim Adapter Sequence,bts:ToTrimAdapterSequence,enum: No | Yes-TrimAdapterSequence,
HTAN,Tool,bts:Tool,enum: No | Yes,
HTAN,Total DNA Input,bts:TotalDNAInput,text,
HTAN,Total Negative Probe Counts,bts:TotalNegativeProbeCounts,text,
HTAN,Total Number of Cells,bts:TotalNumberofCells,text,
HTAN,Total Number of Input Cells,bts:TotalNumberofInputCells,text,
HTAN,Total Number of Passing Nuclei,bts:TotalNumberofPassingNuclei,text,
HTAN,Total Number of Targets,bts:TotalNumberofTargets,text,
HTAN,Total Read-Pairs,bts:TotalRead-Pairs,text,
HTAN,Total Reads,bts:TotalReads,text,
HTAN,Total Uniquely Mapped,bts:TotalUniquelyMapped,text,
HTAN,Total Unmapped reads,bts:TotalUnmappedreads,text,
HTAN,Transcript Integrity Number,bts:TranscriptIntegrityNumber,text,
HTAN,Transcripts per Cell,bts:TranscriptsperCell,text,
HTAN,Transposition Reaction,bts:TranspositionReaction,enum: Diagenode-loadedApex-Bio | Diagenode-unloadedApex-Bio | EZ-Tn5 | In-House | NexteraTn5 | Tn5 | Tn5-059,
HTAN,Trimmer,bts:Trimmer,enum: Adapterremoval | Btrim | ConDeTri | Cutadapt | ERNE-FILTER | FASTXtoolkit | Kraken | PRINSEQ | SolexaQA | TrimGalore! | Trimmo-matic,
HTAN,Tseries,bts:Tseries,enum: No | Yes,
HTAN,TSS Enrichment,bts:TSSEnrichment,text,
HTAN,TSS Fragments,bts:TSSFragments,text,
HTAN,TSS Percentile,bts:TSSPercentile,text,
HTAN,UMI Barcode Length,bts:UMIBarcodeLength,text,
HTAN,UMI Barcode Offset,bts:UMIBarcodeOffset,text,
HTAN,UMI Tag,bts:UMITag,text,
HTAN,UNIPROT Protein ID Target,bts:UNIPROTProteinIDTarget,text,
HTAN,Unique Genes,bts:UniqueGenes,text,
HTAN,Unmapped Read-Pairs,bts:UnmappedRead-Pairs,text,
HTAN,Valid Barcodes Cell Number,bts:ValidBarcodesCellNumber,text,
HTAN,Vendor,bts:Vendor,text,
HTAN,Visium File Type,bts:VisiumFileType,enum: Barcodes | Detectedimagepng | Detectedjpg | Features | Fiducialimagejpg | Fiducialimagepng | Filteredmex | Highresimage | Jsonscalefactors | Lowresimage | Probedatasetcsv | Qcresulthtml | Referencejpg | Referencepng | TissuePositions | Unfilteredmex,
HTAN,Visium Workflow Parameters Description,bts:VisiumWorkflowParametersDescription,text,
HTAN,Visium Workflow Type,bts:VisiumWorkflowType,text,
HTAN,Well Index,bts:WellIndex,enum: No | Yes,
HTAN,Whitelist Cell Barcode File Link,bts:WhitelistCellBarcodeFileLink,text,
HTAN,Whitelist Spatial Barcode File Link,bts:WhitelistSpatialBarcodeFileLink,text,
HTAN,Workflow Link,bts:WorkflowLink,text,
HTAN,Workflow Version,bts:WorkflowVersion,text,
HTAN,WorkingDistance,bts:WorkingDistance,text,
HTAN,WorkingDistanceUnit,bts:WorkingDistanceUnit,enum: Cm | Mm | Nm | Å | Μm,
HTAN,Xenium Bundle Contents,bts:XeniumBundleContents,text,
HTAN,Xenium HE image HTAN File ID,bts:XeniumHEimageHTANFileID,text,
HTAN,Xenium IF image HTAN File ID,bts:XeniumIFimageHTANFileID,text,
HTAN,Zstack,bts:Zstack,enum: No | Yes,
